# repo=endojs/endo-but-for-bots commit=eb47ab6749b12dcdec261e5a2373200038b5c3e2 generator=export-index/1
# name	specifier	package	def	kind	arity	shape	tokens	private
makeDurableNetLayer	@endo/thixotrope	@endo/thixotrope	packages/thixotrope/src/durable-netlayer.js:169	const-function	1	5e511288af93	1630	1
makeEditMessageTool	@endo/fae/src/tool-makers.js	@endo/fae	packages/fae/src/tool-makers.js:829	const-function	1	6cb15b656562	203	1
makeEditTool	@endo/fae/src/tool-makers.js	@endo/fae	packages/fae/src/tool-makers.js:283	const-function	1	f88f40f6171c	227	1
makeEditableLine	@endo/space-channel	@endo/space-channel	packages/space-channel/src/outliner/editable-line.js:268	const-function	1	c84413a7ea3e	820	1
makeEditableLine	@endo/space-channel/outliner/editable-line.js	@endo/space-channel	packages/space-channel/src/outliner/editable-line.js:268	const-function	1	c84413a7ea3e	820	1
makeEncodePassable	@endo/marshal	@endo/marshal	packages/marshal/src/encodePassable.js:853	const-function	1	1f0c8c13a918	14	0
makeEndoClient	@endo/daemon	@endo/daemon	packages/daemon/src/client.js:15	const-function	5	4537ea864482	77	1
makeEndoCodeModePiExtension	@endo/agentry/endo-code-mode-pi-extension	@endo/agentry	packages/agentry/endo-code-mode-pi-extension.js:33	const				0
makeEndoPetstoreBackend	@endo/conversation-tree	@endo/conversation-tree	packages/conversation-tree/src/endopetstore-backend.js:20	const-function	1	7b33fcdd9b48	141	1
makeEndoSourceMapLocator	@endo/import-bundle/source-map-node-powers.js	@endo/import-bundle	packages/import-bundle/src/source-map-node-powers.js:15	const-function	1	1741d288a986	85	0
makeEnvCredentials	@endo/agentry	@endo/agentry	packages/agentry/src/harness/credentials.js:46	const-function	1	2ee891c9f0a3	14	0
makeEnvCredentials	@endo/agentry/define-agent	@endo/agentry	packages/agentry/src/harness/credentials.js:46	const-function	1	2ee891c9f0a3	14	0
makeEnvCredentials	@endo/agentry/harness	@endo/agentry	packages/agentry/src/harness/credentials.js:46	const-function	1	2ee891c9f0a3	14	0
makeEnvironmentCaptor	@endo/env-options	@endo/env-options	packages/env-options/src/env-options.js:49	const-function	2	96bad87829b1	232	0
makeError	@endo/errors	@endo/errors	packages/errors/index.js:77	const				0
makeEscrowAgent	@endo/x402	@endo/x402	packages/x402/src/escrow.js:36	const-function	1	04e552c9a59c	386	1
makeEscrowAgent	@endo/x402/src/escrow.js	@endo/x402	packages/x402/src/escrow.js:36	const-function	1	04e552c9a59c	386	1
makeEvaluateTool	@endo/agent-tools/code-mode/evaluate-tool.js	@endo/agent-tools	packages/agent-tools/src/code-mode/evaluate-tool.js:61	const-function	3	c64e95023c01	114	0
makeEvaluateTool	@endo/fae/src/tool-makers.js	@endo/fae	packages/fae/src/tool-makers.js:85	const-function	1	b8e8e833530d	188	1
makeEvasiveTransformVisitor	@endo/evasive-transform/visitor.js	@endo/evasive-transform	packages/evasive-transform/src/transform-ast.js:46	const-function	1	3583043e59e8	149	0
makeExecTool	@endo/fae/src/tool-makers.js	@endo/fae	packages/fae/src/tool-makers.js:1174	const-function	1	79108597f10c	163	1
makeExo	@endo/exo	@endo/exo	packages/exo/src/exo-makers.js:232	const-function	4	d1771bb38cbc	21	0
makeFacilitatorClient	@endo/x402	@endo/x402	packages/x402/src/facilitator.js:19	const-function	1	003e39585bd6	198	1
makeFacilitatorClient	@endo/x402/src/facilitator.js	@endo/x402	packages/x402/src/facilitator.js:19	const-function	1	003e39585bd6	198	1
makeFetchService	@endo/fetch	@endo/fetch	packages/fetch/src/service.js:47	const-function	1	ecdaccf1349f	350	1
makeFetchService	@endo/fetch/src/service.js	@endo/fetch	packages/fetch/src/service.js:47	const-function	1	ecdaccf1349f	350	1
makeFetchStore	@endo/fetch	@endo/fetch	packages/fetch/src/store.js:54	const-function	2	36322eccda19	180	1
makeFetchStore	@endo/fetch/src/store.js	@endo/fetch	packages/fetch/src/store.js:54	const-function	2	36322eccda19	180	1
makeFilePowers	@endo/daemon/src/manager-node-powers.js	@endo/daemon	packages/daemon/src/manager-node-powers.js:206	const-function	1	b31e44624324	1131	1
makeFromMountBackend	@endo/platform/fs/extended	@endo/platform	packages/platform/src/fs/extended/backends/from-mount-backend.js:147	const-function	1	93e59733638b	679	0
makeFromMountBackend	@endo/platform/fs/extended/types-index.js	@endo/platform	packages/platform/src/fs/extended/backends/from-mount-backend.js:147	const-function	1	93e59733638b	679	0
makeFsBridge9p	@endo/9p-server	@endo/9p-server	packages/9p-server/src/fs-bridge.js:47	const-function	1	678ba1627148	264	1
makeFsBridge9p	@endo/9p-server/src/fs-bridge.js	@endo/9p-server	packages/9p-server/src/fs-bridge.js:47	const-function	1	678ba1627148	264	1
makeFsStore	@endo/thixotrope	@endo/thixotrope	packages/thixotrope/src/store-fs.js:156	const-function	1	960daf8cb77e	834	1
makeFullOrderComparatorKit	@endo/marshal	@endo/marshal	packages/marshal/src/rankOrder.js:625	const-function	1	320e4c87d8ed	68	0
makeFunctor	@endo/compartment-mapper/functor.js	@endo/compartment-mapper	packages/compartment-mapper/src/bundle.js:679	const-function	3	e41820c5b4f5	20	0
makeFunctorFromMap	@endo/compartment-mapper/functor-lite.js	@endo/compartment-mapper	packages/compartment-mapper/src/bundle-lite.js:311	const-function	3	ec9f9657acd7	624	0
makeGateway	@endo/gateway	@endo/gateway	packages/gateway/index.js:60	const-function	1	5980192056b6	154	1
makeGeminiProvider	@endo/lal/providers/index.js	@endo/lal	packages/lal/providers/gemini.js:114	const-function	1	8b28a0155e85	237	1
makeGit	@endo/exo-git	@endo/exo-git	packages/exo-git/src/git.js:1007	const-function	2	c827534fb8a6	43	0
makeGit	@endo/exo-git/src/git.js	@endo/exo-git	packages/exo-git/src/git.js:1007	const-function	2	c827534fb8a6	43	0
makeGit	@endo/exo-git/types-index.js	@endo/exo-git	packages/exo-git/src/git.js:1007	const-function	2	c827534fb8a6	43	0
makeGitCloner	@endo/exo-git	@endo/exo-git	packages/exo-git/src/git-cloner.js:41	const-function	1	e648d417d896	287	0
makeGitCloner	@endo/exo-git/src/git-cloner.js	@endo/exo-git	packages/exo-git/src/git-cloner.js:41	const-function	1	e648d417d896	287	0
makeGitCloner	@endo/exo-git/types-index.js	@endo/exo-git	packages/exo-git/src/git-cloner.js:41	const-function	1	e648d417d896	287	0
makeGitFsBackend	@endo/exo-git	@endo/exo-git	packages/exo-git/src/git-filesystem.js:106	const-function	1	e0c469815278	861	0
makeGitFsBackend	@endo/exo-git/src/git-filesystem.js	@endo/exo-git	packages/exo-git/src/git-filesystem.js:106	const-function	1	e0c469815278	861	0
makeGitFsBackend	@endo/exo-git/types-index.js	@endo/exo-git	packages/exo-git/src/git-filesystem.js:106	const-function	1	e0c469815278	861	0
makeGitGlobal	@endo/agent-tools/code-mode-globals/git.js	@endo/agent-tools	packages/agent-tools/src/code-mode-globals/git.js:32	const-function	1	2852b9305f35	53	0
makeGitHistoryTool	@endo/agent-tools	@endo/agent-tools	packages/agent-tools/src/json-tools/git.js:569	const-function	1	0b6726b75e4b	8	0
makeGitHistoryTool	@endo/agent-tools/json-tools/git.js	@endo/agent-tools	packages/agent-tools/src/json-tools/git.js:569	const-function	1	0b6726b75e4b	8	0
makeGitHistoryTool	@endo/agent-tools/types-index.js	@endo/agent-tools	packages/agent-tools/src/json-tools/git.js:569	const-function	1	0b6726b75e4b	8	0
makeGitKit	@endo/exo-git	@endo/exo-git	packages/exo-git/src/git.js:889	const-function	1	9540d29464bc	44	0
makeGitKit	@endo/exo-git/src/git.js	@endo/exo-git	packages/exo-git/src/git.js:889	const-function	1	9540d29464bc	44	0
makeGitKit	@endo/exo-git/types-index.js	@endo/exo-git	packages/exo-git/src/git.js:889	const-function	1	9540d29464bc	44	0
makeGitMountTools	@endo/agent-tools	@endo/agent-tools	packages/agent-tools/src/json-tools/git-mount.js:135	const-function	1	6f7b221c3c99	292	0
makeGitMountTools	@endo/agent-tools/json-tools/git-mount.js	@endo/agent-tools	packages/agent-tools/src/json-tools/git-mount.js:135	const-function	1	6f7b221c3c99	292	0
makeGitMountTools	@endo/agent-tools/types-index.js	@endo/agent-tools	packages/agent-tools/src/json-tools/git-mount.js:135	const-function	1	6f7b221c3c99	292	0
makeGitOperations	@endo/exo-git	@endo/exo-git	packages/exo-git/src/git.js:241	const-function	1	eb76d7ff703e	35	0
makeGitOperations	@endo/exo-git/src/git.js	@endo/exo-git	packages/exo-git/src/git.js:241	const-function	1	eb76d7ff703e	35	0
makeGitOperations	@endo/exo-git/types-index.js	@endo/exo-git	packages/exo-git/src/git.js:241	const-function	1	eb76d7ff703e	35	0
makeGitRemote	@endo/exo-git	@endo/exo-git	packages/exo-git/src/git-remote.js:214	const-function	1	6ebaea54643b	2067	0
makeGitRemote	@endo/exo-git/src/git-remote.js	@endo/exo-git	packages/exo-git/src/git-remote.js:214	const-function	1	6ebaea54643b	2067	0
makeGitRemote	@endo/exo-git/types-index.js	@endo/exo-git	packages/exo-git/src/git-remote.js:214	const-function	1	6ebaea54643b	2067	0
makeGitRemoteEndpoint	@endo/exo-git	@endo/exo-git	packages/exo-git/src/git-remote.js:86	const-function	1	c0b4f357799c	288	0
makeGitRemoteEndpoint	@endo/exo-git/src/git-remote.js	@endo/exo-git	packages/exo-git/src/git-remote.js:86	const-function	1	c0b4f357799c	288	0
makeGitRemoteEndpoint	@endo/exo-git/types-index.js	@endo/exo-git	packages/exo-git/src/git-remote.js:86	const-function	1	c0b4f357799c	288	0
makeGitRemoteGlobal	@endo/agent-tools/code-mode-globals/git-remote.js	@endo/agent-tools	packages/agent-tools/src/code-mode-globals/git-remote.js:22	const-function	1	b2827c614a93	27	0
makeGitRemoteTool	@endo/agent-tools	@endo/agent-tools	packages/agent-tools/src/json-tools/git-remote.js:237	const-function	1	b9dfb2c65130	119	0
makeGitRemoteTool	@endo/agent-tools/json-tools/git-remote.js	@endo/agent-tools	packages/agent-tools/src/json-tools/git-remote.js:237	const-function	1	b9dfb2c65130	119	0
makeGitRemoteTool	@endo/agent-tools/types-index.js	@endo/agent-tools	packages/agent-tools/src/json-tools/git-remote.js:237	const-function	1	b9dfb2c65130	119	0
makeGitTool	@endo/agent-tools	@endo/agent-tools	packages/agent-tools/src/json-tools/git.js:544	const-function	2	9b93a2b8bd26	44	0
makeGitTool	@endo/agent-tools/json-tools/git.js	@endo/agent-tools	packages/agent-tools/src/json-tools/git.js:544	const-function	2	9b93a2b8bd26	44	0
makeGitTool	@endo/agent-tools/types-index.js	@endo/agent-tools	packages/agent-tools/src/json-tools/git.js:544	const-function	2	9b93a2b8bd26	44	0
makeHeaderEntry	@endo/jsonl-transcript	@endo/jsonl-transcript	packages/jsonl-transcript/src/entries.js:36	const-function	1	a43ab53836e4	18	1
makeHeaderEntry	@endo/jsonl-transcript/entries.js	@endo/jsonl-transcript	packages/jsonl-transcript/src/entries.js:36	const-function	1	a43ab53836e4	18	1
makeHeatState	@endo/spaces-util/heat-engine.js	@endo/spaces-util	packages/spaces-util/src/heat-engine.js:58	const-function	0	a7c857c661e4	14	1
makeHostSpawner	@endo/host-spawner	@endo/host-spawner	packages/host-spawner/src/host-spawner.js:190	const-function	1	1736c462e334	306	1
makeHostSpawner	@endo/host-spawner/src/host-spawner.js	@endo/host-spawner	packages/host-spawner/src/host-spawner.js:190	const-function	1	1736c462e334	306	1
makeHostSpawner	@endo/host-spawner/types-index.js	@endo/host-spawner	packages/host-spawner/src/host-spawner.js:190	const-function	1	1736c462e334	306	1
makeHttpBatchTransport	@endo/capn-web	@endo/capn-web	packages/capn-web/src/transports/http-batch.js:32	const-function	2	f1a9d7f03805	386	0
makeHttpBatchTransport	@endo/capn-web/http-batch.js	@endo/capn-web	packages/capn-web/src/transports/http-batch.js:32	const-function	2	f1a9d7f03805	386	0
makeHttpClientAndControl	@endo/exo-http-client	@endo/exo-http-client	packages/exo-http-client/src/http-client.js:725	const-function	1	dc5dc2f51905	803	0
makeHttpClientAndControl	@endo/exo-http-client/src/http-client.js	@endo/exo-http-client	packages/exo-http-client/src/http-client.js:725	const-function	1	dc5dc2f51905	803	0
makeHttpClientKit	@endo/exo-http-client	@endo/exo-http-client	packages/exo-http-client/src/http-client.js:964	const				0
makeHttpClientKit	@endo/exo-http-client/src/http-client.js	@endo/exo-http-client	packages/exo-http-client/src/http-client.js:964	const				0
makeHttpConfinement	@endo/http-confine	@endo/http-confine	packages/http-confine/src/http-confine.js:467	const-function	2	d8cdbbacb7ed	582	0
makeHttpConfinement	@endo/http-confine/src/http-confine.js	@endo/http-confine	packages/http-confine/src/http-confine.js:467	const-function	2	d8cdbbacb7ed	582	0
makeHttpGlobal	@endo/agent-tools/code-mode-globals/http.js	@endo/agent-tools	packages/agent-tools/src/code-mode-globals/http.js:22	const-function	1	b2827c614a93	27	0
makeHttpTool	@endo/agent-tools	@endo/agent-tools	packages/agent-tools/src/json-tools/http.js:150	const-function	1	961820283f38	141	0
makeHttpTool	@endo/agent-tools/json-tools/http.js	@endo/agent-tools	packages/agent-tools/src/json-tools/http.js:150	const-function	1	961820283f38	141	0
makeHttpTool	@endo/agent-tools/types-index.js	@endo/agent-tools	packages/agent-tools/src/json-tools/http.js:150	const-function	1	961820283f38	141	0
makeInMemoryBackend	@endo/platform/fs/extended	@endo/platform	packages/platform/src/fs/extended/backends/in-memory-backend.js:26	const-function	0	96b95cfd2575	1520	0
makeInMemoryBackend	@endo/platform/fs/extended/types-index.js	@endo/platform	packages/platform/src/fs/extended/backends/in-memory-backend.js:26	const-function	0	96b95cfd2575	1520	0
makeInMemoryFilesystem	@endo/platform/fs/extended	@endo/platform	packages/platform/src/fs/extended/in-memory.js:24	const-function	0	c261afd1cd06	9	0
makeInMemoryFilesystem	@endo/platform/fs/extended/types-index.js	@endo/platform	packages/platform/src/fs/extended/in-memory.js:24	const-function	0	c261afd1cd06	9	0
makeInMemoryWorkspaceSeam	@endo/agent-tools/code-mode-globals/fs-seams.js	@endo/agent-tools	packages/agent-tools/src/code-mode-globals/fs-seams.js:42	const-function	0	55aa49e6eb6e	22	0
makeIrohNetLayer	@endo/ocapn-iroh	@endo/ocapn-iroh	packages/ocapn-iroh/src/netlayer.js:144	const-function	1	a886266de02d	1365	1
makeIterator	@endo/common/make-iterator.js	@endo/common	packages/common/make-iterator.js:10	const-function	1	947ea10c749e	20	0
makeLatestTopic	@endo/pubsub/latest-topic.js	@endo/pubsub	packages/pubsub/latest-topic.js:66	const-function	0	3132dcf9552b	320	1
makeLayer	@endo/platform/fs/extended	@endo/platform	packages/platform/src/fs/extended/layer.js:348	const-function	2	5891d874b3b3	124	0
makeLayer	@endo/platform/fs/extended/types-index.js	@endo/platform	packages/platform/src/fs/extended/layer.js:348	const-function	2	5891d874b3b3	124	0
makeListDirTool	@endo/fae/src/tool-makers.js	@endo/fae	packages/fae/src/tool-makers.js:370	const-function	1	814090a6cc63	128	1
makeListMessagesTool	@endo/fae/src/tool-makers.js	@endo/fae	packages/fae/src/tool-makers.js:969	const-function	1	5e6dbf285312	60	1
makeListPetnamesTool	@endo/fae/src/tool-makers.js	@endo/fae	packages/fae/src/tool-makers.js:495	const-function	1	63e9e2d33524	69	1
makeLiveHeatEngine	@endo/spaces-util/heat-engine.js	@endo/spaces-util	packages/spaces-util/src/heat-engine.js:156	const-function	2	53b0c4394f21	134	1
makeLlamaCppProvider	@endo/lal/providers/index.js	@endo/lal	packages/lal/providers/llamacpp.js:34	const-function	1	d29ce09e8efb	278	1
makeLocalBlob	@endo/platform/fs	@endo/platform	packages/platform/src/fs-node/local-blob.js:81	const-function	1	01d386656e09	212	0
makeLocalBlob	@endo/platform/fs/node	@endo/platform	packages/platform/src/fs-node/local-blob.js:81	const-function	1	01d386656e09	212	0
makeLocalTree	@endo/platform/fs	@endo/platform	packages/platform/src/fs-node/local-tree.js:24	const-function	2	f6a90689e7db	519	0
makeLocalTree	@endo/platform/fs/node	@endo/platform	packages/platform/src/fs-node/local-tree.js:24	const-function	2	f6a90689e7db	519	0
makeLookupTool	@endo/fae/src/tool-makers.js	@endo/fae	packages/fae/src/tool-makers.js:531	const-function	1	0a9fb67f15f7	99	1
makeLoopback	@endo/captp	@endo/captp	packages/captp/src/loopback.js:28	const-function	3	6256c1a407a2	274	0
makeLoopbackPair	@endo/capn-web	@endo/capn-web	packages/capn-web/src/transports/loopback.js:40	const-function	0	a1b6038eb3ec	98	0
makeLoopbackPair	@endo/capn-web/loopback.js	@endo/capn-web	packages/capn-web/src/transports/loopback.js:40	const-function	0	a1b6038eb3ec	98	0
makeLp32Reader	@endo/lp32	@endo/lp32	packages/lp32/reader.js:79	const-function	2	261ffd121072	11	0
makeLp32Reader	@endo/lp32/reader.js	@endo/lp32	packages/lp32/reader.js:79	const-function	2	261ffd121072	11	0
makeLp32Writer	@endo/lp32	@endo/lp32	packages/lp32/writer.js:16	const-function	2	b681af6d2ba9	114	0
makeLp32Writer	@endo/lp32/writer.js	@endo/lp32	packages/lp32/writer.js:16	const-function	2	b681af6d2ba9	114	0
makeMarshal	@endo/marshal	@endo/marshal	packages/marshal/src/marshal.js:44	const-function	3	68b9dc49447b	1220	0
makeMaybeRealPath	@endo/platform/fs	@endo/platform	packages/platform/src/fs/confinement.js:40	const-function	1	86f4e5739b6d	40	0
makeMaybeRealPath	@endo/platform/fs/lite	@endo/platform	packages/platform/src/fs/confinement.js:40	const-function	1	86f4e5739b6d	40	0
makeMaybeRealPath	@endo/platform/fs/node	@endo/platform	packages/platform/src/fs/confinement.js:40	const-function	1	86f4e5739b6d	40	0
makeMemoryBackend	@endo/conversation-tree	@endo/conversation-tree	packages/conversation-tree/src/memory-backend.js:13	const-function	0	aff1230e7fcd	103	1
makeMemoryCas	@endo/platform/fs/extended	@endo/platform	packages/platform/src/fs/extended/cas.js:81	const-function	1	999859e9c283	194	0
makeMemoryCas	@endo/platform/fs/extended/types-index.js	@endo/platform	packages/platform/src/fs/extended/cas.js:81	const-function	1	999859e9c283	194	0
makeMessageBreakpointTester	@endo/eventual-send/utils.js	@endo/eventual-send	packages/eventual-send/src/message-breakpoints.js:90	const-function	1	e8e5e1d96438	326	0
makeMessageEntry	@endo/jsonl-transcript	@endo/jsonl-transcript	packages/jsonl-transcript/src/entries.js:54	const-function	2	447e9d8eaf18	56	1
makeMessageEntry	@endo/jsonl-transcript/entries.js	@endo/jsonl-transcript	packages/jsonl-transcript/src/entries.js:54	const-function	2	447e9d8eaf18	56	1
makeMessageHistoryTool	@endo/fae/src/tool-makers.js	@endo/fae	packages/fae/src/tool-makers.js:921	const-function	1	565c1c483269	100	1
makeMessagePortTransport	@endo/capn-web	@endo/capn-web	packages/capn-web/src/transports/message-port.js:87	const-function	1	ff9269017efa	264	0
makeMessagePortTransport	@endo/capn-web/message-port.js	@endo/capn-web	packages/capn-web/src/transports/message-port.js:87	const-function	1	ff9269017efa	264	0
makeMockPowers	@endo/lal/tools/mock-powers.js	@endo/lal	packages/lal/tools/mock-powers.js:50	function	1	45d8037989e2	1223	1
makeMockProvider	@endo/lal/providers/index.js	@endo/lal	packages/lal/providers/mock.js:49	const-function	1	488cf6f68c08	81	1
makeMockTransportPair	@endo/ocapn-noise/transport/mock	@endo/ocapn-noise	packages/ocapn-noise/src/transports/mock.js:84	const-function	0	c65ee311f2ff	197	1
makeMount	@endo/daemon/src/mount.js	@endo/daemon	packages/daemon/src/mount.js:1769	const-function	1	cf8e34b2197e	91	1
makeMountEditTool	@endo/agent-tools	@endo/agent-tools	packages/agent-tools/src/json-tools/fs.js:297	const-function	1	7f75d8fbca0b	144	0
makeMountEditTool	@endo/agent-tools/json-tools/fs.js	@endo/agent-tools	packages/agent-tools/src/json-tools/fs.js:297	const-function	1	7f75d8fbca0b	144	0
makeMountEditTool	@endo/agent-tools/types-index.js	@endo/agent-tools	packages/agent-tools/src/json-tools/fs.js:297	const-function	1	7f75d8fbca0b	144	0
makeMountFsTools	@endo/agent-tools	@endo/agent-tools	packages/agent-tools/src/json-tools/fs.js:359	const-function	2	168c2e3551d8	93	0
makeMountFsTools	@endo/agent-tools/json-tools/fs.js	@endo/agent-tools	packages/agent-tools/src/json-tools/fs.js:359	const-function	2	168c2e3551d8	93	0
makeMountFsTools	@endo/agent-tools/types-index.js	@endo/agent-tools	packages/agent-tools/src/json-tools/fs.js:359	const-function	2	168c2e3551d8	93	0
makeMountListTool	@endo/agent-tools	@endo/agent-tools	packages/agent-tools/src/json-tools/fs.js:200	const-function	1	544751f8ec42	143	0
makeMountListTool	@endo/agent-tools/json-tools/fs.js	@endo/agent-tools	packages/agent-tools/src/json-tools/fs.js:200	const-function	1	544751f8ec42	143	0
makeMountListTool	@endo/agent-tools/types-index.js	@endo/agent-tools	packages/agent-tools/src/json-tools/fs.js:200	const-function	1	544751f8ec42	143	0
makeMountReadTool	@endo/agent-tools	@endo/agent-tools	packages/agent-tools/src/json-tools/fs.js:143	const-function	2	9f05c5a3303b	178	0
makeMountReadTool	@endo/agent-tools/json-tools/fs.js	@endo/agent-tools	packages/agent-tools/src/json-tools/fs.js:143	const-function	2	9f05c5a3303b	178	0
makeMountReadTool	@endo/agent-tools/types-index.js	@endo/agent-tools	packages/agent-tools/src/json-tools/fs.js:143	const-function	2	9f05c5a3303b	178	0
makeMountStatTool	@endo/agent-tools	@endo/agent-tools	packages/agent-tools/src/json-tools/fs.js:246	const-function	1	0c00f70ac49b	120	0
makeMountStatTool	@endo/agent-tools/json-tools/fs.js	@endo/agent-tools	packages/agent-tools/src/json-tools/fs.js:246	const-function	1	0c00f70ac49b	120	0
makeMountStatTool	@endo/agent-tools/types-index.js	@endo/agent-tools	packages/agent-tools/src/json-tools/fs.js:246	const-function	1	0c00f70ac49b	120	0
makeNativeGitBackend	@endo/git	@endo/git	packages/git/src/native-git-backend.js:1112	const-function	1	127e4d30efbc	5520	1
makeNativeGitBackend	@endo/git/src/native-git-backend.js	@endo/git	packages/git/src/native-git-backend.js:1112	const-function	1	127e4d30efbc	5520	1
makeNetstringReader	@endo/netstring	@endo/netstring	packages/netstring/reader.js:145	const-function	2	261ffd121072	11	0
makeNetstringReader	@endo/netstring/reader.js	@endo/netstring	packages/netstring/reader.js:145	const-function	2	261ffd121072	11	0
makeNetstringWriter	@endo/netstring	@endo/netstring	packages/netstring/writer.js:29	const-function	2	bb4cfebef163	242	0
makeNetstringWriter	@endo/netstring/writer.js	@endo/netstring	packages/netstring/writer.js:29	const-function	2	bb4cfebef163	242	0
makeNetworkPowers	@endo/daemon/src/manager-node-powers.js	@endo/daemon	packages/daemon/src/manager-node-powers.js:159	const-function	1	8513f61a9aa1	109	1
makeNodeBundleCache	@endo/bundle-source/cache.js	@endo/bundle-source	packages/bundle-source/cache.js:434	const-function	5	1ab6ad3fdb4c	140	0
makeNodeFilesystem	@endo/platform/fs/extended	@endo/platform	packages/platform/src/fs/extended/node-fs.js:28	const-function	1	be3869eac2c4	20	0
makeNodeFilesystem	@endo/platform/fs/extended/types-index.js	@endo/platform	packages/platform/src/fs/extended/node-fs.js:28	const-function	1	be3869eac2c4	20	0
makeNodeFsBackend	@endo/platform/fs/extended	@endo/platform	packages/platform/src/fs/extended/backends/node-fs-backend.js:29	const-function	1	c4e5860898ac	1426	0
makeNodeFsBackend	@endo/platform/fs/extended/types-index.js	@endo/platform	packages/platform/src/fs/extended/backends/node-fs-backend.js:29	const-function	1	c4e5860898ac	1426	0
makeNodeReadPowers	@endo/compartment-mapper/node-powers.js	@endo/compartment-mapper	packages/compartment-mapper/src/node-powers.js:281	const-function	2	e0ab3ed5f381	16	0
makeNodeReader	@endo/stream-node	@endo/stream-node	packages/stream-node/reader.js:16	const-function	1	c9f1eaa76614	125	0
makeNodeReader	@endo/stream-node/reader.js	@endo/stream-node	packages/stream-node/reader.js:16	const-function	1	c9f1eaa76614	125	0
makeNodeSearchPowers	@endo/platform/fs	@endo/platform	packages/platform/src/fs-node/search-powers.js:22	const-function	1	cd590286bbe5	85	0
makeNodeSearchPowers	@endo/platform/fs/node	@endo/platform	packages/platform/src/fs-node/search-powers.js:22	const-function	1	cd590286bbe5	85	0
makeNodeSearchPowers	@endo/platform/fs/node/search	@endo/platform	packages/platform/src/fs-node/search-powers.js:22	const-function	1	cd590286bbe5	85	0
makeNodeWorkspaceSeam	@endo/agent-tools/code-mode-globals/fs-seams.js	@endo/agent-tools	packages/agent-tools/src/code-mode-globals/fs-seams.js:62	const-function	1	f4e33885ca37	30	0
makeNodeWritePowers	@endo/compartment-mapper/node-powers.js	@endo/compartment-mapper	packages/compartment-mapper/src/node-powers.js:294	const-function	1	6f2e94f434c5	10	0
makeNodeWriter	@endo/stream-node	@endo/stream-node	packages/stream-node/writer.js:21	const-function	1	ab8326ceec6b	225	0
makeNodeWriter	@endo/stream-node/writer.js	@endo/stream-node	packages/stream-node/writer.js:21	const-function	1	ab8326ceec6b	225	0
makeNotYetImplementedBackend	@endo/exo-git	@endo/exo-git	packages/exo-git/src/git.js:1030	const-function	0	5b1771483500	257	0
makeNotYetImplementedBackend	@endo/exo-git/src/git.js	@endo/exo-git	packages/exo-git/src/git.js:1030	const-function	0	5b1771483500	257	0
makeNotYetImplementedBackend	@endo/exo-git/types-index.js	@endo/exo-git	packages/exo-git/src/git.js:1030	const-function	0	5b1771483500	257	0
makeOcapn	@endo/ocapn	@endo/ocapn	packages/ocapn/src/client/index.js:201	const-function	1	bc63e246ddf1	1641	0
makeOcapnHub	@endo/ocapn/hub	@endo/ocapn	packages/ocapn/src/hub/hub.js:163	const-function	1	52aaae982649	6162	0
makeOcapnNoiseNetwork	@endo/ocapn-noise	@endo/ocapn-noise	packages/ocapn-noise/src/network.js:189	const-function	1	b5dab0e44240	3217	1
makeOcapnOperationsCodecs	@endo/ocapn/operations	@endo/ocapn	packages/ocapn/src/codecs/operations.js:110	const-function	3	4c2fb4a9b443	299	0
makeOcapnSessionCryptography	@endo/ocapn-noise	@endo/ocapn-noise	packages/ocapn-noise/src/bindings.js:173	const-function	1	9ac4a1bac120	922	1
makeOllamaProvider	@endo/lal/providers/index.js	@endo/lal	packages/lal/providers/ollama.js:86	const-function	1	c48738cf9f5f	234	1
makePassableKit	@endo/marshal	@endo/marshal	packages/marshal/src/encodePassable.js:770	const-function	1	ba79105291ac	302	0
makePaywall	@endo/x402	@endo/x402	packages/x402/src/seller.js:37	const-function	1	4a7dd65c99f9	320	1
makePaywall	@endo/x402/src/seller.js	@endo/x402	packages/x402/src/seller.js:37	const-function	1	4a7dd65c99f9	320	1
makePiAgent	@endo/agentry	@endo/agentry	packages/agentry/src/harness/pi-agent.js:56	const-function	1	99ce8ee79001	82	0
makePiAgent	@endo/agentry/harness	@endo/agentry	packages/agentry/src/harness/pi-agent.js:56	const-function	1	99ce8ee79001	82	0
makePipe	@endo/stream	@endo/stream	packages/stream/index.js:88	const-function	0	e9cfd3908a5f	32	0
makePromiseKit	@endo/promise-kit	@endo/promise-kit	packages/promise-kit/index.js:20	function	0	77f94d782e3f	36	0
makePubSub	@endo/pubsub/pub-sub.js	@endo/pubsub	packages/pubsub/pub-sub.js:41	const-function	0	f9f40b5442fd	109	1
makeQueue	@endo/stream	@endo/stream	packages/stream/index.js:27	const-function	0	1aaa11b9cd45	77	0
makeRateLimiter	@endo/http-confine	@endo/http-confine	packages/http-confine/src/http-confine.js:249	const-function	1	9f6808b65e64	105	0
makeRateLimiter	@endo/http-confine/src/http-confine.js	@endo/http-confine	packages/http-confine/src/http-confine.js:249	const-function	1	9f6808b65e64	105	0
makeReadChannelTool	@endo/fae/src/tool-makers.js	@endo/fae	packages/fae/src/tool-makers.js:1252	const-function	1	738a1ad76336	302	1
makeReadFileTool	@endo/fae/src/tool-makers.js	@endo/fae	packages/fae/src/tool-makers.js:176	const-function	1	9383935ccc7a	118	1
